date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:31	49891/49891	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/dropdowns.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/dropdowns.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:31	91557/91557	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/forms.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/forms.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:32	25908/25908	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/google-maps.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/google-maps.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:32	29359/29359	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/info-areas.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/info-areas.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:33	25813/25813	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/material-icons.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/material-icons.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:33	92410/92410	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/modal.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/modal.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:34	82029/82029	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/navs.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/navs.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:34	96507/96507	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/navbar.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/navbar.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:34	42207/42207	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/pagination.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/pagination.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:35	26779/26779	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/parallax.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/parallax.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
